Machine Name,Unidad_1
Point Name,77RP-11
Comp,
Y-Axis Unit,rpm 
Speed Unit,rpm
Variable,Speed
X-Axis Value,Y-Axis Value,Y-Axis Status,Phase,Phase Status,Speed,Speed Status
10/13/2020 5:32:29 AM,631.2,Valid,,,,
10/13/2020 5:32:31 AM,641.3,Valid,,,,
10/13/2020 5:32:33 AM,651.9,Valid,,,,
10/13/2020 5:32:35 AM,661.6,Valid,,,,
10/13/2020 5:32:38 AM,671.9,Valid,,,,
10/13/2020 5:32:42 AM,681.5,Valid,,,,
10/13/2020 5:32:48 AM,691.7,Valid,,,,
10/13/2020 5:33:02 AM,701.7,Valid,,,,
10/13/2020 5:33:24 AM,704.5,Valid,,,,
10/13/2020 5:44:49 AM,696.5,Valid,,,,
10/13/2020 5:44:50 AM,693.6,Valid,,,,
10/13/2020 5:44:50 AM,692,Valid,,,,
10/13/2020 5:44:54 AM,681.7,Valid,,,,
10/13/2020 5:44:57 AM,671.8,Valid,,,,
10/13/2020 5:45:01 AM,661.6,Valid,,,,
10/13/2020 5:45:04 AM,652,Valid,,,,
10/13/2020 5:45:08 AM,641.5,Valid,,,,
10/13/2020 5:45:12 AM,631.6,Valid,,,,
10/13/2020 5:45:16 AM,621.9,Valid,,,,
10/13/2020 5:45:20 AM,611.8,Valid,,,,
10/13/2020 5:45:21 AM,608.5,Valid,,,,
10/13/2020 5:45:21 AM,608.2,Valid,,,,
10/13/2020 5:45:21 AM,608,Valid,,,,
10/13/2020 5:45:21 AM,607.5,Valid,,,,
10/13/2020 5:45:22 AM,607.3,Valid,,,,
10/13/2020 5:45:22 AM,607.1,Valid,,,,
10/13/2020 5:45:22 AM,606.8,Valid,,,,
10/13/2020 5:45:22 AM,606.6,Valid,,,,
10/13/2020 5:45:22 AM,606.3,Valid,,,,
10/13/2020 5:45:22 AM,606.1,Valid,,,,
10/13/2020 5:45:22 AM,605.9,Valid,,,,
10/13/2020 5:45:22 AM,605.6,Valid,,,,
10/13/2020 5:45:22 AM,605.2,Valid,,,,
10/13/2020 5:45:23 AM,604.9,Valid,,,,
10/13/2020 5:45:23 AM,604.7,Valid,,,,
10/13/2020 5:45:23 AM,604.5,Valid,,,,
10/13/2020 5:45:23 AM,604.2,Valid,,,,
10/13/2020 5:45:23 AM,604,Valid,,,,
10/13/2020 5:45:23 AM,603.7,Valid,,,,
10/13/2020 5:45:23 AM,603.5,Valid,,,,
10/13/2020 5:45:23 AM,603.3,Valid,,,,
10/13/2020 5:45:23 AM,602.8,Valid,,,,
10/13/2020 5:45:24 AM,602.6,Valid,,,,
10/13/2020 5:45:24 AM,602.3,Valid,,,,
10/13/2020 5:45:24 AM,602.1,Valid,,,,
10/13/2020 5:45:24 AM,601.9,Valid,,,,
10/13/2020 5:45:24 AM,601.6,Valid,,,,
10/13/2020 5:45:24 AM,601.4,Valid,,,,
10/13/2020 5:45:24 AM,601.1,Valid,,,,
10/13/2020 5:45:24 AM,600.9,Valid,,,,
10/13/2020 5:45:24 AM,600.4,Valid,,,,
10/13/2020 5:45:24 AM,600.2,Valid,,,,
10/13/2020 5:45:25 AM,600,Valid,,,,
10/13/2020 5:45:25 AM,599.7,Valid,,,,
10/13/2020 5:45:25 AM,599.5,Valid,,,,
10/13/2020 5:45:25 AM,599.3,Valid,,,,
10/13/2020 5:45:25 AM,599,Valid,,,,
10/13/2020 5:45:25 AM,598.8,Valid,,,,
10/13/2020 5:45:25 AM,598.1,Valid,,,,
10/13/2020 5:45:26 AM,597.9,Valid,,,,
10/13/2020 5:45:26 AM,597.6,Valid,,,,
10/13/2020 5:45:26 AM,597.4,Valid,,,,
10/13/2020 5:45:26 AM,597.1,Valid,,,,
10/13/2020 5:45:26 AM,596.9,Valid,,,,
10/13/2020 5:45:26 AM,596.7,Valid,,,,
10/13/2020 5:45:26 AM,596.4,Valid,,,,
10/13/2020 5:45:26 AM,596.2,Valid,,,,
10/13/2020 5:45:26 AM,595.7,Valid,,,,
10/13/2020 5:45:27 AM,595.5,Valid,,,,
10/13/2020 5:45:27 AM,595.3,Valid,,,,
10/13/2020 5:45:27 AM,595,Valid,,,,
10/13/2020 5:45:27 AM,594.8,Valid,,,,
10/13/2020 5:45:27 AM,594.6,Valid,,,,
10/13/2020 5:45:27 AM,594.3,Valid,,,,
10/13/2020 5:45:27 AM,594.1,Valid,,,,
10/13/2020 5:45:27 AM,593.4,Valid,,,,
10/13/2020 5:45:28 AM,593.2,Valid,,,,
10/13/2020 5:45:28 AM,592.9,Valid,,,,
10/13/2020 5:45:28 AM,592.7,Valid,,,,
10/13/2020 5:45:28 AM,592.5,Valid,,,,
10/13/2020 5:45:28 AM,592.2,Valid,,,,
10/13/2020 5:45:28 AM,592,Valid,,,,
10/13/2020 5:45:28 AM,591.8,Valid,,,,
10/13/2020 5:45:28 AM,591.5,Valid,,,,
10/13/2020 5:45:28 AM,591.1,Valid,,,,
10/13/2020 5:45:29 AM,590.8,Valid,,,,
10/13/2020 5:45:29 AM,590.4,Valid,,,,
10/13/2020 5:45:29 AM,590.2,Valid,,,,
10/13/2020 5:45:29 AM,589.9,Valid,,,,
10/13/2020 5:45:29 AM,589.7,Valid,,,,
10/13/2020 5:45:29 AM,589.4,Valid,,,,
10/13/2020 5:45:29 AM,589.2,Valid,,,,
10/13/2020 5:45:29 AM,589,Valid,,,,
10/13/2020 5:45:29 AM,588.8,Valid,,,,
10/13/2020 5:45:30 AM,588.5,Valid,,,,
10/13/2020 5:45:30 AM,588.1,Valid,,,,
10/13/2020 5:45:30 AM,587.8,Valid,,,,
10/13/2020 5:45:30 AM,587.6,Valid,,,,
10/13/2020 5:45:30 AM,587.4,Valid,,,,
10/13/2020 5:45:32 AM,582.7,Valid,,,,
10/13/2020 5:45:32 AM,582.5,Valid,,,,
10/13/2020 5:45:32 AM,582,Valid,,,,
10/13/2020 5:45:33 AM,581.8,Valid,,,,
10/13/2020 5:45:33 AM,581.6,Valid,,,,
10/13/2020 5:45:33 AM,581.4,Valid,,,,
10/13/2020 5:45:37 AM,571.8,Valid,,,,
10/13/2020 5:45:37 AM,571.6,Valid,,,,
10/13/2020 5:45:37 AM,571.1,Valid,,,,
10/13/2020 5:45:38 AM,570.9,Valid,,,,
10/13/2020 5:45:38 AM,570.6,Valid,,,,
10/13/2020 5:45:38 AM,570.4,Valid,,,,
10/13/2020 5:45:42 AM,561.9,Valid,,,,
10/13/2020 5:45:42 AM,560.7,Valid,,,,
10/13/2020 5:45:46 AM,552.5,Valid,,,,
10/13/2020 5:45:47 AM,551.9,Valid,,,,
10/13/2020 5:45:51 AM,542.9,Valid,,,,
10/13/2020 5:45:52 AM,541.8,Valid,,,,
10/13/2020 5:45:56 AM,533.1,Valid,,,,
10/13/2020 5:45:57 AM,531.8,Valid,,,,
10/13/2020 5:46:02 AM,521.8,Valid,,,,
10/13/2020 5:46:07 AM,512.7,Valid,,,,
10/13/2020 5:46:08 AM,511.9,Valid,,,,
10/13/2020 5:46:13 AM,502.1,Valid,,,,
10/13/2020 5:46:13 AM,501.9,Valid,,,,
10/13/2020 5:46:19 AM,492.1,Valid,,,,
10/13/2020 5:46:19 AM,491.9,Valid,,,,
10/13/2020 5:46:25 AM,482.2,Valid,,,,
10/13/2020 5:46:25 AM,481.8,Valid,,,,
10/13/2020 5:46:32 AM,471.9,Valid,,,,
10/13/2020 5:46:38 AM,461.9,Valid,,,,
10/13/2020 5:46:45 AM,451.9,Valid,,,,
10/13/2020 5:46:52 AM,441.9,Valid,,,,
10/13/2020 5:47:00 AM,431.8,Valid,,,,
10/13/2020 5:47:07 AM,421.9,Valid,,,,
10/13/2020 5:47:15 AM,411.8,Valid,,,,
10/13/2020 5:47:23 AM,401.9,Valid,,,,
10/13/2020 5:47:26 AM,399.4,Valid,,,,
10/13/2020 5:47:32 AM,411.4,Valid,,,,
10/13/2020 5:47:37 AM,421.6,Valid,,,,
10/13/2020 5:47:44 AM,431.5,Valid,,,,
10/13/2020 5:48:14 AM,441.4,Valid,,,,
10/13/2020 5:48:15 AM,451.6,Valid,,,,
10/13/2020 5:48:17 AM,461.6,Valid,,,,
10/13/2020 5:48:18 AM,471.4,Valid,,,,
10/13/2020 5:48:19 AM,481,Valid,,,,
10/13/2020 5:48:20 AM,491.3,Valid,,,,
10/13/2020 5:48:21 AM,501.4,Valid,,,,
10/13/2020 5:48:23 AM,511.3,Valid,,,,
10/13/2020 5:48:24 AM,520.9,Valid,,,,
10/13/2020 5:48:25 AM,531.3,Valid,,,,
10/13/2020 5:48:26 AM,541.4,Valid,,,,
10/13/2020 5:48:27 AM,551.2,Valid,,,,
10/13/2020 5:48:29 AM,560.9,Valid,,,,
10/13/2020 5:48:30 AM,571.1,Valid,,,,
10/13/2020 5:48:31 AM,581.1,Valid,,,,
10/13/2020 5:48:32 AM,590.9,Valid,,,,
10/13/2020 5:48:34 AM,602,Valid,,,,
10/13/2020 5:48:35 AM,610.5,Valid,,,,
10/13/2020 5:48:36 AM,621.2,Valid,,,,
10/13/2020 5:48:38 AM,632.3,Valid,,,,
10/13/2020 5:48:39 AM,641,Valid,,,,
10/13/2020 5:48:40 AM,650.3,Valid,,,,
10/13/2020 5:48:42 AM,662.2,Valid,,,,
10/13/2020 5:48:43 AM,671.7,Valid,,,,
10/13/2020 5:48:44 AM,681.1,Valid,,,,
10/13/2020 5:48:45 AM,691.5,Valid,,,,
10/13/2020 5:48:47 AM,701.8,Valid,,,,
10/13/2020 5:48:48 AM,711.8,Valid,,,,
10/13/2020 5:48:49 AM,721,Valid,,,,
10/13/2020 5:48:51 AM,731.3,Valid,,,,
10/13/2020 5:48:52 AM,741.3,Valid,,,,
10/13/2020 5:48:54 AM,751.2,Valid,,,,
10/13/2020 5:48:55 AM,761.4,Valid,,,,
10/13/2020 5:48:56 AM,770.8,Valid,,,,
10/13/2020 5:48:58 AM,781.2,Valid,,,,
10/13/2020 5:48:59 AM,791.9,Valid,,,,
10/13/2020 5:49:01 AM,801.4,Valid,,,,
10/13/2020 5:49:02 AM,811.4,Valid,,,,
10/13/2020 5:49:04 AM,821.3,Valid,,,,
10/13/2020 5:49:05 AM,831.1,Valid,,,,
10/13/2020 5:49:06 AM,841.9,Valid,,,,
10/13/2020 5:49:08 AM,852.1,Valid,,,,
10/13/2020 5:49:09 AM,861.2,Valid,,,,
10/13/2020 5:49:10 AM,871.3,Valid,,,,
10/13/2020 5:49:12 AM,881.3,Valid,,,,
10/13/2020 5:49:13 AM,891.2,Valid,,,,
10/13/2020 5:49:15 AM,901.5,Valid,,,,
10/13/2020 5:49:16 AM,911.2,Valid,,,,
10/13/2020 5:49:17 AM,921.2,Valid,,,,
10/13/2020 5:49:19 AM,931.5,Valid,,,,
10/13/2020 5:49:20 AM,941.1,Valid,,,,
10/13/2020 5:49:22 AM,951.3,Valid,,,,
10/13/2020 5:49:23 AM,961.4,Valid,,,,
10/13/2020 5:49:25 AM,971.9,Valid,,,,
10/13/2020 5:49:26 AM,981.9,Valid,,,,
10/13/2020 5:49:27 AM,991.2,Valid,,,,
10/13/2020 5:49:29 AM,1001.5,Valid,,,,
10/13/2020 5:49:30 AM,1011.5,Valid,,,,
10/13/2020 5:49:32 AM,1021.7,Valid,,,,
10/13/2020 5:49:34 AM,1032,Valid,,,,
10/13/2020 5:49:35 AM,1041,Valid,,,,
10/13/2020 5:49:37 AM,1051.8,Valid,,,,
10/13/2020 5:49:38 AM,1061,Valid,,,,
10/13/2020 5:49:40 AM,1071.6,Valid,,,,
10/13/2020 5:49:42 AM,1081.4,Valid,,,,
10/13/2020 5:49:44 AM,1091.5,Valid,,,,
10/13/2020 5:49:45 AM,1101.5,Valid,,,,
10/13/2020 5:49:47 AM,1111.5,Valid,,,,
10/13/2020 5:49:49 AM,1121.5,Valid,,,,
10/13/2020 5:49:51 AM,1131.6,Valid,,,,
10/13/2020 5:49:53 AM,1141.2,Valid,,,,
10/13/2020 5:49:55 AM,1151.5,Valid,,,,
10/13/2020 5:49:57 AM,1161.8,Valid,,,,
10/13/2020 5:49:59 AM,1171.6,Valid,,,,
10/13/2020 5:49:59 AM,1171.6,Valid,,,,
10/13/2020 5:50:01 AM,1181.6,Valid,,,,
10/13/2020 5:50:03 AM,1191.6,Valid,,,,
10/13/2020 5:50:05 AM,1201.6,Valid,,,,
10/13/2020 5:50:07 AM,1211.8,Valid,,,,
10/13/2020 5:50:08 AM,1214.5,Valid,,,,
10/13/2020 5:50:09 AM,1222.1,Valid,,,,
10/13/2020 5:50:12 AM,1231.8,Valid,,,,
10/13/2020 5:50:14 AM,1241.9,Valid,,,,
10/13/2020 5:50:16 AM,1251.5,Valid,,,,
10/13/2020 5:50:19 AM,1261.7,Valid,,,,
10/13/2020 5:50:21 AM,1271.7,Valid,,,,
10/13/2020 5:50:24 AM,1281.8,Valid,,,,
10/13/2020 5:50:26 AM,1291.4,Valid,,,,
10/13/2020 5:50:29 AM,1301.4,Valid,,,,
10/13/2020 5:50:32 AM,1311.8,Valid,,,,
10/13/2020 5:50:34 AM,1321.8,Valid,,,,
10/13/2020 5:50:37 AM,1331.7,Valid,,,,
10/13/2020 5:50:40 AM,1341.6,Valid,,,,
10/13/2020 5:50:43 AM,1351.6,Valid,,,,
10/13/2020 5:50:46 AM,1361.5,Valid,,,,
10/13/2020 5:50:49 AM,1371.8,Valid,,,,
10/13/2020 5:50:52 AM,1381.5,Valid,,,,
10/13/2020 5:50:56 AM,1391.8,Valid,,,,
10/13/2020 5:50:59 AM,1401.5,Valid,,,,
10/13/2020 5:51:03 AM,1411.6,Valid,,,,
10/13/2020 5:51:06 AM,1421.6,Valid,,,,
10/13/2020 5:51:10 AM,1431.7,Valid,,,,
10/13/2020 5:51:13 AM,1441.6,Valid,,,,
10/13/2020 5:51:17 AM,1451.6,Valid,,,,
10/13/2020 5:51:21 AM,1461.6,Valid,,,,
10/13/2020 5:51:24 AM,1471.5,Valid,,,,
10/13/2020 5:51:28 AM,1481.5,Valid,,,,
10/13/2020 5:51:31 AM,1491.8,Valid,,,,
10/13/2020 5:51:35 AM,1501.4,Valid,,,,
10/13/2020 5:51:38 AM,1511.6,Valid,,,,
10/13/2020 5:51:42 AM,1521.6,Valid,,,,
10/13/2020 5:51:45 AM,1531.5,Valid,,,,
10/13/2020 5:51:49 AM,1541.9,Valid,,,,
10/13/2020 5:51:52 AM,1551.6,Valid,,,,
10/13/2020 5:51:55 AM,1561.3,Valid,,,,
10/13/2020 5:51:59 AM,1571.5,Valid,,,,
10/13/2020 5:52:02 AM,1581.5,Valid,,,,
10/13/2020 5:52:06 AM,1591.8,Valid,,,,
10/13/2020 5:52:09 AM,1601.5,Valid,,,,
10/13/2020 5:52:12 AM,1611.4,Valid,,,,
10/13/2020 5:52:15 AM,1621.6,Valid,,,,
10/13/2020 5:52:19 AM,1631.4,Valid,,,,
10/13/2020 5:52:22 AM,1641.6,Valid,,,,
10/13/2020 5:52:25 AM,1651.4,Valid,,,,
10/13/2020 5:52:29 AM,1661.6,Valid,,,,
10/13/2020 5:52:32 AM,1671.4,Valid,,,,
10/13/2020 5:52:35 AM,1681.5,Valid,,,,
10/13/2020 5:52:38 AM,1691.7,Valid,,,,
10/13/2020 5:52:41 AM,1701.5,Valid,,,,
10/13/2020 5:52:45 AM,1711.5,Valid,,,,
10/13/2020 5:52:48 AM,1721.6,Valid,,,,
10/13/2020 5:52:51 AM,1731.6,Valid,,,,
10/13/2020 5:52:54 AM,1741.8,Valid,,,,
10/13/2020 5:52:57 AM,1751.6,Valid,,,,
10/13/2020 5:53:00 AM,1761.5,Valid,,,,
10/13/2020 5:53:03 AM,1771.6,Valid,,,,
10/13/2020 5:53:07 AM,1781.8,Valid,,,,
10/13/2020 5:53:10 AM,1791.5,Valid,,,,
10/13/2020 5:53:13 AM,1801.6,Valid,,,,
10/13/2020 5:53:16 AM,1811.5,Valid,,,,
10/13/2020 5:53:19 AM,1821.7,Valid,,,,
10/13/2020 5:53:22 AM,1831.6,Valid,,,,
10/13/2020 5:53:25 AM,1841.7,Valid,,,,
10/13/2020 5:53:28 AM,1851.2,Valid,,,,
10/13/2020 5:53:31 AM,1861.6,Valid,,,,
10/13/2020 5:53:34 AM,1872,Valid,,,,
10/13/2020 5:53:36 AM,1881.3,Valid,,,,
10/13/2020 5:53:39 AM,1891.2,Valid,,,,
10/13/2020 5:53:42 AM,1901.3,Valid,,,,
10/13/2020 5:53:44 AM,1911.5,Valid,,,,
10/13/2020 5:53:47 AM,1921.7,Valid,,,,
10/13/2020 5:53:50 AM,1931.6,Valid,,,,
10/13/2020 5:53:52 AM,1941.6,Valid,,,,
10/13/2020 5:53:55 AM,1952,Valid,,,,
10/13/2020 5:53:57 AM,1961.6,Valid,,,,
10/13/2020 5:53:59 AM,1971.8,Valid,,,,
10/13/2020 5:54:02 AM,1981.6,Valid,,,,
10/13/2020 5:54:04 AM,1991.8,Valid,,,,
10/13/2020 5:54:06 AM,2001.8,Valid,,,,
10/13/2020 5:54:09 AM,2011.6,Valid,,,,
10/13/2020 5:54:11 AM,2021.6,Valid,,,,
10/13/2020 5:54:13 AM,2031.6,Valid,,,,
10/13/2020 5:54:15 AM,2041.7,Valid,,,,
10/13/2020 5:54:17 AM,2051.5,Valid,,,,
10/13/2020 5:54:20 AM,2062.1,Valid,,,,
10/13/2020 5:54:22 AM,2072.1,Valid,,,,
10/13/2020 5:54:24 AM,2081.6,Valid,,,,
10/13/2020 5:54:26 AM,2091.4,Valid,,,,
10/13/2020 5:54:28 AM,2101.3,Valid,,,,
10/13/2020 5:54:30 AM,2111.8,Valid,,,,
10/13/2020 5:54:32 AM,2122,Valid,,,,
10/13/2020 5:54:34 AM,2131.5,Valid,,,,
10/13/2020 5:54:36 AM,2141.6,Valid,,,,
10/13/2020 5:54:38 AM,2151.7,Valid,,,,
10/13/2020 5:54:39 AM,2162.1,Valid,,,,
10/13/2020 5:54:41 AM,2171.9,Valid,,,,
10/13/2020 5:54:43 AM,2181.6,Valid,,,,
10/13/2020 5:54:45 AM,2191.5,Valid,,,,
10/13/2020 5:54:47 AM,2201.6,Valid,,,,
10/13/2020 5:54:48 AM,2211.9,Valid,,,,
10/13/2020 5:54:50 AM,2221.1,Valid,,,,
10/13/2020 5:54:52 AM,2232,Valid,,,,
10/13/2020 5:54:54 AM,2241.6,Valid,,,,
10/13/2020 5:54:55 AM,2252.1,Valid,,,,
10/13/2020 5:54:57 AM,2261.3,Valid,,,,
10/13/2020 5:54:59 AM,2271.3,Valid,,,,
10/13/2020 5:54:59 AM,2272,Valid,,,,
10/13/2020 5:55:00 AM,2278.1,Valid,,,,
10/13/2020 5:55:00 AM,2281.2,Valid,,,,
10/13/2020 5:55:02 AM,2291.3,Valid,,,,
10/13/2020 5:55:04 AM,2301.4,Valid,,,,
10/13/2020 5:55:06 AM,2312.1,Valid,,,,
10/13/2020 5:55:07 AM,2321.5,Valid,,,,
10/13/2020 5:55:08 AM,2332.1,Valid,,,,
10/13/2020 5:55:10 AM,2341.7,Valid,,,,
10/13/2020 5:55:11 AM,2351.6,Valid,,,,
10/13/2020 5:55:13 AM,2361.5,Valid,,,,
10/13/2020 5:55:15 AM,2371.4,Valid,,,,
10/13/2020 5:55:16 AM,2381.9,Valid,,,,
10/13/2020 5:55:18 AM,2391,Valid,,,,
10/13/2020 5:55:20 AM,2401.7,Valid,,,,
10/13/2020 5:55:21 AM,2411.6,Valid,,,,
10/13/2020 5:55:23 AM,2422.1,Valid,,,,
10/13/2020 5:55:25 AM,2431.1,Valid,,,,
10/13/2020 5:55:27 AM,2442,Valid,,,,
10/13/2020 5:55:28 AM,2451.7,Valid,,,,
10/13/2020 5:55:30 AM,2461.1,Valid,,,,
10/13/2020 5:55:32 AM,2472.1,Valid,,,,
10/13/2020 5:55:33 AM,2481.4,Valid,,,,
10/13/2020 5:55:35 AM,2491.4,Valid,,,,
10/13/2020 5:55:37 AM,2501.6,Valid,,,,
10/13/2020 5:55:39 AM,2511.4,Valid,,,,
10/13/2020 5:55:41 AM,2521.9,Valid,,,,
10/13/2020 5:55:42 AM,2532,Valid,,,,
10/13/2020 5:55:44 AM,2542.2,Valid,,,,
10/13/2020 5:55:46 AM,2550.9,Valid,,,,
10/13/2020 5:55:47 AM,2561.1,Valid,,,,
10/13/2020 5:55:49 AM,2571.7,Valid,,,,
10/13/2020 5:55:51 AM,2581.9,Valid,,,,
10/13/2020 5:55:53 AM,2592,Valid,,,,
10/13/2020 5:55:55 AM,2601.2,Valid,,,,
10/13/2020 5:55:57 AM,2611.5,Valid,,,,
10/13/2020 5:55:59 AM,2621.7,Valid,,,,
10/13/2020 5:56:01 AM,2631.4,Valid,,,,
10/13/2020 5:56:03 AM,2641.7,Valid,,,,
10/13/2020 5:56:05 AM,2651.5,Valid,,,,
10/13/2020 5:56:07 AM,2661.5,Valid,,,,
10/13/2020 5:56:09 AM,2671.5,Valid,,,,
10/13/2020 5:56:10 AM,2681.3,Valid,,,,
10/13/2020 5:56:12 AM,2691.1,Valid,,,,
10/13/2020 5:56:14 AM,2701.8,Valid,,,,
10/13/2020 5:56:16 AM,2711.4,Valid,,,,
10/13/2020 5:56:17 AM,2721.3,Valid,,,,
10/13/2020 5:56:19 AM,2731.4,Valid,,,,
10/13/2020 5:56:21 AM,2741.7,Valid,,,,
10/13/2020 5:56:22 AM,2751.8,Valid,,,,
10/13/2020 5:56:24 AM,2761.7,Valid,,,,
10/13/2020 5:56:26 AM,2771.7,Valid,,,,
10/13/2020 5:56:27 AM,2781.8,Valid,,,,
10/13/2020 5:56:29 AM,2791.5,Valid,,,,
10/13/2020 5:56:31 AM,2801.8,Valid,,,,
10/13/2020 5:56:32 AM,2811.3,Valid,,,,
10/13/2020 5:56:34 AM,2821.2,Valid,,,,
10/13/2020 5:56:36 AM,2831.8,Valid,,,,
10/13/2020 5:56:37 AM,2841.7,Valid,,,,
10/13/2020 5:56:39 AM,2851.7,Valid,,,,
10/13/2020 5:56:41 AM,2861.6,Valid,,,,
10/13/2020 5:56:42 AM,2871,Valid,,,,
10/13/2020 5:56:44 AM,2881.7,Valid,,,,
10/13/2020 5:56:46 AM,2892,Valid,,,,
10/13/2020 5:56:48 AM,2901.7,Valid,,,,
10/13/2020 5:56:50 AM,2911.3,Valid,,,,
10/13/2020 5:56:52 AM,2921.4,Valid,,,,
10/13/2020 5:56:54 AM,2931.6,Valid,,,,
10/13/2020 5:56:56 AM,2941.9,Valid,,,,
10/13/2020 5:56:59 AM,2951.6,Valid,,,,
10/13/2020 5:57:02 AM,2961.7,Valid,,,,
10/13/2020 5:57:05 AM,2971.6,Valid,,,,
10/13/2020 5:57:08 AM,2981.3,Valid,,,,
10/13/2020 5:57:11 AM,2991.3,Valid,,,,
10/13/2020 5:57:15 AM,3001.7,Valid,,,,
10/13/2020 5:57:17 AM,3004.1,Valid,,,,
10/13/2020 6:01:27 AM,3006.5,Valid,,,,

﻿Machine Name,Unidad_1
Point Name,77RP-11
Comp,
Y-Axis Unit,rpm 
Speed Unit,rpm
Variable,Speed
X-Axis Value,Y-Axis Value,Y-Axis Status,Phase,Phase Status,Speed,Speed Status
10/14/2020 6:30:20 AM,26.9,Valid,,,,
10/14/2020 6:30:22 AM,26.9,Valid,,,,
10/14/2020 6:30:24 AM,26.8,Valid,,,,
10/14/2020 6:30:27 AM,26.8,Valid,,,,
10/14/2020 6:30:37 AM,105.7,Valid,,,,
10/14/2020 6:30:37 AM,105.7,Valid,,,,
10/14/2020 6:30:37 AM,110.7,Valid,,,,
10/14/2020 6:30:38 AM,115.6,Valid,,,,
10/14/2020 6:30:38 AM,120.3,Valid,,,,
10/14/2020 6:30:39 AM,124.8,Valid,,,,
10/14/2020 6:30:39 AM,129.2,Valid,,,,
10/14/2020 6:30:40 AM,133.5,Valid,,,,
10/14/2020 6:30:40 AM,137.6,Valid,,,,
10/14/2020 6:30:41 AM,141.6,Valid,,,,
10/14/2020 6:30:41 AM,145.5,Valid,,,,
10/14/2020 6:30:41 AM,149.2,Valid,,,,
10/14/2020 6:30:42 AM,152.9,Valid,,,,
10/14/2020 6:30:42 AM,156.5,Valid,,,,
10/14/2020 6:30:43 AM,160,Valid,,,,
10/14/2020 6:30:43 AM,163.4,Valid,,,,
10/14/2020 6:30:43 AM,166.8,Valid,,,,
10/14/2020 6:30:44 AM,170,Valid,,,,
10/14/2020 6:30:44 AM,176.4,Valid,,,,
10/14/2020 6:30:45 AM,182.5,Valid,,,,
10/14/2020 6:30:46 AM,191.3,Valid,,,,
10/14/2020 6:30:47 AM,196.9,Valid,,,,
10/14/2020 6:30:47 AM,202.4,Valid,,,,
10/14/2020 6:30:47 AM,205.1,Valid,,,,
10/14/2020 6:30:48 AM,210.3,Valid,,,,
10/14/2020 6:30:49 AM,220.4,Valid,,,,
10/14/2020 6:30:49 AM,222.8,Valid,,,,
10/14/2020 6:30:50 AM,232.3,Valid,,,,
10/14/2020 6:30:51 AM,241.4,Valid,,,,
10/14/2020 6:30:52 AM,250.1,Valid,,,,
10/14/2020 6:30:53 AM,252.2,Valid,,,,
10/14/2020 6:30:53 AM,258.5,Valid,,,,
10/14/2020 6:30:54 AM,260.5,Valid,,,,
10/14/2020 6:30:55 AM,272.5,Valid,,,,
10/14/2020 6:30:55 AM,276.3,Valid,,,,
10/14/2020 6:30:56 AM,282,Valid,,,,
10/14/2020 6:30:56 AM,285.7,Valid,,,,
10/14/2020 6:30:57 AM,291.2,Valid,,,,
10/14/2020 6:30:58 AM,301.8,Valid,,,,
10/14/2020 6:30:59 AM,303.5,Valid,,,,
10/14/2020 6:30:59 AM,312,Valid,,,,
10/14/2020 6:31:00 AM,320.2,Valid,,,,
10/14/2020 6:31:01 AM,321.8,Valid,,,,
10/14/2020 6:31:02 AM,329.8,Valid,,,,
10/14/2020 6:31:02 AM,331.4,Valid,,,,
10/14/2020 6:31:03 AM,342.1,Valid,,,,
10/14/2020 6:31:03 AM,346.5,Valid,,,,
10/14/2020 6:31:04 AM,352.4,Valid,,,,
10/14/2020 6:31:05 AM,362.4,Valid,,,,
10/14/2020 6:31:06 AM,363.8,Valid,,,,
10/14/2020 6:31:06 AM,372.1,Valid,,,,
10/14/2020 6:31:08 AM,381.5,Valid,,,,
10/14/2020 6:31:09 AM,389.3,Valid,,,,
10/14/2020 6:31:09 AM,391.8,Valid,,,,
10/14/2020 6:31:10 AM,398.2,Valid,,,,
10/14/2020 6:31:10 AM,401.9,Valid,,,,
10/14/2020 6:31:11 AM,411.7,Valid,,,,
10/14/2020 6:31:13 AM,422.4,Valid,,,,
10/14/2020 6:31:13 AM,430.5,Valid,,,,
10/14/2020 6:31:14 AM,431.6,Valid,,,,
10/14/2020 6:31:15 AM,441.7,Valid,,,,
10/14/2020 6:31:16 AM,452.5,Valid,,,,
10/14/2020 6:31:17 AM,462,Valid,,,,
10/14/2020 6:31:18 AM,463.1,Valid,,,,
10/14/2020 6:31:19 AM,471.3,Valid,,,,
10/14/2020 6:31:19 AM,472.3,Valid,,,,
10/14/2020 6:31:20 AM,479.3,Valid,,,,
10/14/2020 6:31:20 AM,482.3,Valid,,,,
10/14/2020 6:31:21 AM,492,Valid,,,,
10/14/2020 6:31:22 AM,502.4,Valid,,,,
10/14/2020 6:31:23 AM,503.3,Valid,,,,
10/14/2020 6:31:24 AM,510.6,Valid,,,,
10/14/2020 6:31:24 AM,512.4,Valid,,,,
10/14/2020 6:31:25 AM,522.3,Valid,,,,
10/14/2020 6:31:26 AM,525.8,Valid,,,,
10/14/2020 6:31:26 AM,531.8,Valid,,,,
10/14/2020 6:31:27 AM,533.6,Valid,,,,
10/14/2020 6:31:28 AM,541.2,Valid,,,,
10/14/2020 6:31:28 AM,542,Valid,,,,
10/14/2020 6:31:29 AM,548.7,Valid,,,,
